window_start,window_time
10846,2020-09-01 16:17:00
10852,2020-09-01 17:17:00
10858,2020-09-01 18:17:00
10864,2020-09-01 19:17:00
10870,2020-09-01 20:17:00
10876,2020-09-01 21:17:00
10882,2020-09-01 22:17:00
10888,2020-09-01 23:17:00
10894,2020-09-02 00:17:00
10900,2020-09-02 01:17:00
10906,2020-09-02 02:17:00
10912,2020-09-02 03:17:00
10918,2020-09-02 04:17:00
10924,2020-09-02 05:17:00
10930,2020-09-02 06:17:00
10936,2020-09-02 07:17:00
10942,2020-09-02 08:17:00
10948,2020-09-02 09:17:00
10954,2020-09-02 10:17:00
10960,2020-09-02 11:17:00
10966,2020-09-02 12:17:00
10972,2020-09-02 13:17:00
10978,2020-09-02 14:17:00
10984,2020-09-02 15:17:00
10990,2020-09-02 16:17:00
10996,2020-09-02 17:17:00
11002,2020-09-02 18:17:00
11008,2020-09-02 19:17:00
11014,2020-09-02 20:17:00
11020,2020-09-02 21:17:00
11026,2020-09-02 22:17:00
11032,2020-09-02 23:17:00
11038,2020-09-03 00:17:00
11044,2020-09-03 01:17:00
11050,2020-09-03 02:17:00
11056,2020-09-03 03:17:00
11062,2020-09-03 04:17:00
11068,2020-09-03 05:17:00
11074,2020-09-03 06:17:00
11080,2020-09-03 07:17:00
11086,2020-09-03 08:17:00
11092,2020-09-03 09:17:00
11098,2020-09-03 10:17:00
11104,2020-09-03 11:17:00
11110,2020-09-03 12:17:00
11116,2020-09-03 13:17:00
11122,2020-09-03 14:17:00
11128,2020-09-03 15:17:00
11134,2020-09-03 16:17:00
11140,2020-09-03 17:17:00
11146,2020-09-03 18:17:00
11152,2020-09-03 19:17:00
11158,2020-09-03 20:17:00
11164,2020-09-03 21:17:00
11170,2020-09-03 22:17:00
11176,2020-09-03 23:17:00
11182,2020-09-04 00:17:00
11188,2020-09-04 01:17:00
11194,2020-09-04 02:17:00
11200,2020-09-04 03:17:00
11206,2020-09-04 04:17:00
11212,2020-09-04 05:17:00
11218,2020-09-04 06:17:00
11224,2020-09-04 07:17:00
11230,2020-09-04 08:17:00
