window_start,window_time
5974,2015-07-12 06:27:01
5980,2015-07-12 07:27:01
5986,2015-07-12 08:27:01
5992,2015-07-12 09:27:01
5998,2015-07-12 10:27:01
6004,2015-07-12 11:27:01
6010,2015-07-12 12:27:01
6016,2015-07-12 13:27:01
6022,2015-07-12 14:27:01
6028,2015-07-12 15:27:01
6034,2015-07-12 16:27:01
6040,2015-07-12 17:27:01
6046,2015-07-12 18:27:01
6052,2015-07-12 19:27:01
6058,2015-07-12 20:27:01
6064,2015-07-12 21:27:01
6070,2015-07-12 22:27:01
6076,2015-07-12 23:27:01
6082,2015-07-13 00:27:01
6088,2015-07-13 01:27:01
6094,2015-07-13 02:27:01
6100,2015-07-13 03:27:01
